id,category,donateedetails,donateepaidby,donateetype,hours_details,hours_worked,is_ultimate_payer_different,ispaymentdonated,job_title,link,member,mnis_id,parent_interest_id,payment_description,payment_received,payment_type,published,received_date,registered,source_archive,summary,twfy_id,ultimate_payer_name,ultimatepayeraddress,ultimatepayernatureofbusiness,ultimatepayerprotectedbyconfidentiality,updated_1,value
4098,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4098,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-12-02,2023-09-19,Aug04_24,Payment received on 02 December 2022 - £75.00,,,,,False,,75.00
4102,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4102,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-12-06,2023-09-19,Aug04_24,Payment received on 06 December 2022 - £75.00,,,,,False,,75.00
4320,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4320,Esther McVey,4084,4308,for two columns in the Daily Express.,True,Monetary,2024-03-18,2023-12-05,2023-12-19,Aug04_24,Payment received on 05 December 2023 - £666.50,,,,,False,,666.50
4318,Employment and earnings - Ad hoc payments,,,,,8.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4318,Esther McVey,4084,4308,for four columns in the Daily Express.,True,Monetary,2024-03-18,2023-10-03,2023-10-10,Aug04_24,"Payment received on 03 October 2023 - £1,333.00",,,,,False,,1333.00
4346,Employment and earnings - Ad hoc payments,,,,,16.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4346,Dr Andrew Murrison,1466,4341,,True,Monetary,2024-03-18,2023-09-30,2023-10-06,Aug04_24,Payment received on 30 September 2023 - £530.66,,,,,False,,530.66
4344,Employment and earnings - Ad hoc payments,,,,,32.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4344,Dr Andrew Murrison,1466,4341,,True,Monetary,2024-03-18,2023-07-31,2023-08-02,Aug04_24,"Payment received on 31 July 2023 - £1,053.78",,,,,False,,1053.78
4936,Employment and earnings - Ad hoc payments,,,,none,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4936,Sir Keir Starmer,4514,4935,,True,Monetary,2024-03-18,2023-09-27,2023-09-27,Aug04_24,Payment received on 27 September 2023 - £57.99,,,,,False,,57.99
4250,Employment and earnings - Ad hoc payments,,,,,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4250,Marsha De Cordova,4676,4249,,True,Monetary,2024-03-18,2024-01-12,2024-01-30,Aug04_24,"Payment received on 12 January 2024 - £1,000.00",,,,,False,,1000.00
4175,Employment and earnings - Ad hoc payments,,,,,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4175,Sir Geoffrey Cox,1508,4172,(no VAT) for legal services provided between 1 March 2023 and 21 July 2023,True,Monetary,2024-03-18,2023-07-14,2023-08-02,Aug04_24,"Payment received on 14 July 2023 - £11,885.00",,,,,False,,11885.00
4361,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4361,Jesse Norman,3991,4353,for licensing rights for broadcast of a book.,True,Monetary,2024-03-18,2023-10-12,2023-10-16,Aug04_24,"Payment received on 12 October 2023 - £2,086.32",,BBC,"Broadcasting House, Portland Place, London W1A 1AA",,False,,2086.32
5404,Employment and earnings - Ad hoc payments,,,,,12.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5404,Mark Pritchard,1576,4965,for providing marketing advice between 1 December 2023 and 31 January 2024.,True,Monetary,2024-03-18,2024-01-17,2024-02-20,Aug04_24,"Payment received on 17 January 2024 - £4,000.00",,,,,False,,4000.00
3831,Employment and earnings - Ad hoc payments,,,,,1.75,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3831,Sir Mark Tami,1383,3830,for participating in a seminar with health professionals on 29 June 2023.,True,Monetary,2024-03-18,2023-08-15,2023-09-01,Aug04_24,Payment received on 15 August 2023 - £400.00,,,,,False,,400.00
4091,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4091,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-05-23,2023-09-19,Aug04_24,Payment received on 23 May 2022 - £75.00,,,,,False,,75.00
4117,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4117,Sammy Wilson,1593,4106,,True,Monetary,2024-03-18,2023-11-25,2023-09-19,Aug04_24,Payment received on 25 November 2023 - £100.00,,,,,False,,100.00
4314,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4314,Esther McVey,4084,4308,for one article in the Daily Express.,True,Monetary,2024-03-18,2023-08-01,2023-08-03,Aug04_24,Payment received on 01 August 2023 - £500.00,,,,,False,,500.00
4831,Employment and earnings - Ad hoc payments,,,,approx,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4831,Barry Gardiner,146,4830,,True,Monetary,2024-03-18,2023-08-16,2023-08-30,Aug04_24,Payment received on 16 August 2023 - £600.00,,,,,False,,600.00
4716,Employment and earnings - Ad hoc payments,,,,,40.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4716,Sir Geoffrey Cox,1508,4711,(no VAT) for legal services provided between 1 May 2023 and 31 July 2023,True,Monetary,2024-03-18,2023-09-14,2023-10-05,Aug04_24,"Payment received on 14 September 2023 - £56,988.36",,,,,False,,56988.36
4358,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4358,Jesse Norman,3991,4353,for book royalties.,True,Monetary,2024-03-18,2023-10-09,2023-10-16,Aug04_24,Payment received on 09 October 2023 - £36.78,,Penguin Books Ltd,"20 Vauxhall Bridge Rd, London SW1V 2SA",,False,,36.78
4290,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4290,Clive Lewis,4500,4288,for recording six episodes of a podcast.,True,Monetary,2024-03-18,2023-12-05,2023-12-07,Aug04_24,"Payment received on 05 December 2023 - £1,000.00",,,,,False,,1000.00
4371,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4371,Jess Phillips,4370,4367,for an appearance on the weekly News Paper review slot in July 2023.,True,Monetary,2024-03-18,2023-08-23,2023-09-13,Aug04_24,Payment received on 23 August 2023 - £300.00,,,,,False,,300.00
4427,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4427,Rachel Reeves,4031,4424,as a further advance for writing a book.,True,Monetary,2024-03-18,2023-10-27,2023-11-02,Aug04_24,"Payment received on 27 October 2023 - £6,667.00",,Hodder & Stoughton Limited,"Carmelite House, 50 Victoria Embankment, London EC4Y 0DZ",,False,,6667.00
3821,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3821,Dame Karen Bradley,4110,3818,for a meeting.,False,Monetary,2024-03-18,2023-10-18,2023-10-19,Aug04_24,Payment expected for services on 18 October 2023 - £150.00,,,,,False,,150.00
4139,Employment and earnings - Ad hoc payments,,,,,11.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4139,Mr Alistair Carmichael,1442,4138,for attending eleven meetings.,True,Monetary,2024-03-18,2024-01-30,2024-02-06,Aug04_24,"Payment received on 30 January 2024 - £1,650.00",,,,,False,,1650.00
4968,Employment and earnings - Ad hoc payments,,,,No additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4968,Mark Pritchard,1576,4967,as a further commission payment for market research services previously registered,True,Monetary,2024-03-18,2023-06-02,2023-06-30,Aug04_24,Payment received on 02 June 2023 - £709.00,,,,,False,,709.00
4086,Employment and earnings - Ad hoc payments,,Paid direct to the recipient by the payer,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4086,Sammy Wilson,1593,4085,,True,Monetary,2024-03-18,2022-12-08,2023-09-19,Aug04_24,Payment received on 08 December 2022 - £75.00,,,,,False,,75.00
4329,Employment and earnings - Ad hoc payments,,,,,18.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4329,Esther McVey,4084,4321,for presenting four episodes of a current affairs programme.,True,Monetary,2024-03-18,2023-10-26,2023-11-09,Aug04_24,"Payment received on 26 October 2023 - £3,916.66",,,,,False,,3916.66
4316,Employment and earnings - Ad hoc payments,,,,,9.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4316,Esther McVey,4084,4308,for four articles in the Daily Express.,True,Monetary,2024-03-18,2023-09-05,2023-09-19,Aug04_24,"Payment received on 05 September 2023 - £1,683.00",,,,,False,,1683.00
4348,Employment and earnings - Ad hoc payments,,,,,50.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4348,Dr Andrew Murrison,1466,4341,,True,Monetary,2024-03-18,2024-01-31,2024-02-16,Aug04_24,"Payment received on 31 January 2024 - £1,859.55",,,,,False,,1859.55
3877,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/3877,Chris Bryant,1446,3871,for an option on my book.,True,Monetary,2024-03-18,2023-11-09,2023-11-10,Aug04_24,"Payment received on 09 November 2023 - £8,000.00",,Pathé Pictures UK,"6 Ramillies Street, London W1F 7TY",,False,,8000.00
4121,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4121,Dawn Butler,1489,4120,for delivering a session of a development programme.,True,Monetary,2024-03-18,2023-11-29,2023-11-30,Aug04_24,Payment received on 29 November 2023 - £350.00,,,,,False,,350.00
3895,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3895,Chris Bryant,1446,3894,for speaking at the festival.,True,Monetary,2024-03-18,2023-09-01,2023-09-04,Aug04_24,Payment received on 01 September 2023 - £660.00,,,,,False,,660.00
5122,Employment and earnings - Ad hoc payments,,,,,50.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5122,Sir Geoffrey Cox,1508,4711,(no VAT) for legal services provide between 1 September 2023 and 31 January 2024,True,Monetary,2024-03-18,2024-02-15,2024-03-11,Aug04_24,"Payment received on 15 February 2024 - £58,826.33",,,,,False,,58826.33
4176,Employment and earnings - Ad hoc payments,,,,approx,6.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4176,Sir Geoffrey Cox,1508,4172,(no VAT) legal services provided between 1 May and 1 July 2023,True,Monetary,2024-03-18,2023-12-29,2024-01-23,Aug04_24,"Payment received on 29 December 2023 - £6,000.00",,,,,False,,6000.00
4356,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4356,Jesse Norman,3991,4353,as royalties and licence payments from books.,True,Monetary,2024-03-18,2023-07-20,2023-08-04,Aug04_24,Payment received on 20 July 2023 - £41.97,,Citic Publishing House,"8-10F Block 2 Fusheng Bldg A4 Huixin East Street Beijing, 100029 China",,False,,41.97
3822,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3822,Dame Karen Bradley,4110,3818,for a meeting.,False,Monetary,2024-03-18,2023-11-22,2023-11-28,Aug04_24,Payment expected for services on 22 November 2023 - £150.00,,,,,False,,150.00
4854,Employment and earnings - Ad hoc payments,,,,,2.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4854,Sir John Hayes,350,4853,for a column in the Sunday Express.,True,Monetary,2024-03-18,2023-12-01,2023-12-19,Aug04_24,Payment received on 01 December 2023 - £400.00,,,,,False,,400.00
5139,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5139,Sir Gavin Williamson,4108,5017,as a one-off bonus,True,Monetary,2024-03-18,2023-09-29,2023-10-19,Aug04_24,"Payment received on 29 September 2023 - £25,000.00",,,,,False,,25000.00
5023,Employment and earnings - Ad hoc payments,,,,No additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5023,Pete Wishart,1440,5020,,True,Monetary,2024-03-18,2023-10-28,2023-11-01,Aug04_24,"Payment received on 28 October 2023 - £1,491.00",,,,,False,,1491.00
4093,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4093,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-08-15,2023-09-19,Aug04_24,Payment received on 15 August 2022 - £75.00,,,,,False,,75.00
4095,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4095,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-09-05,2023-09-19,Aug04_24,Payment received on 05 September 2022 - £75.00,,,,,False,,75.00
4328,Employment and earnings - Ad hoc payments,,,,,16.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4328,Esther McVey,4084,4321,for presenting five episodes of a current affairs programme.,True,Monetary,2024-03-18,2023-09-28,2023-10-10,Aug04_24,"Payment received on 28 September 2023 - £4,286.23",,,,,False,,4286.23
4330,Employment and earnings - Ad hoc payments,,,,,9.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4330,Esther McVey,4084,4321,for presenting two episodes of a current affairs programme.,True,Monetary,2024-03-18,2023-11-30,2023-12-19,Aug04_24,"Payment received on 30 November 2023 - £3,415.03",,,,,False,,3415.03
4792,Employment and earnings - Ad hoc payments,,,,,2.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4792,Sir Bernard Jenkin,40,4791,,True,Monetary,2024-03-18,2023-11-03,2023-11-14,Aug04_24,Payment received on 03 November 2023 - £325.00,,,,,False,,325.00
3892,Employment and earnings - Ad hoc payments,,,,,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3892,Chris Bryant,1446,3888,for a book review.,True,Monetary,2024-03-18,2023-10-11,2023-10-11,Aug04_24,Payment received on 11 October 2023 - £400.00,,,,,False,,400.00
3875,Employment and earnings - Ad hoc payments,,,,approx. over four months,100.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/3875,Chris Bryant,1446,3871,for an advance and payment for the recording of a new book.,True,Monetary,2024-03-18,2023-08-14,2023-08-14,Aug04_24,"Payment received on 14 August 2023 - £20,800.00",,Bloomsbury Publishing,"50 Bedford Square, London WC1B 3DP",,False,,20800.00
3878,Employment and earnings - Ad hoc payments,,,,,12.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/3878,Chris Bryant,1446,3871,for reading the audiobook of my new book.,True,Monetary,2024-03-18,2024-01-19,2024-01-22,Aug04_24,"Payment received on 19 January 2024 - £1,000.00",,Bloomsbury Publishing,"50 Bedford Square, London WC1B 3DP",,False,,1000.00
4357,Employment and earnings - Ad hoc payments,higher education institution,Donated by the Member to the recipient,Other,impossible to calculate accurately,0.00,True,True,,https://interests-api.parliament.uk/api/v1/Interests/4357,Jesse Norman,3991,4353,as an advance on the delivery of a completed manuscript for a book.,True,Monetary,2024-03-18,2023-08-23,2023-08-29,Aug04_24,"Payment received on 23 August 2023 - £2,000.00",,Biteback Publishers,"Westminster Tower, 3 Albert Embankment, Herne Hill SE1 7SP",,False,,2000.00
4359,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4359,Jesse Norman,3991,4353,for subsidiary rights.,True,Monetary,2024-03-18,2023-10-12,2023-10-16,Aug04_24,Payment received on 12 October 2023 - £221.80,,Everyman’s Library,"Northburgh House, 10 Northburgh St, London EC1V 0AT",,False,,221.80
4289,Employment and earnings - Ad hoc payments,,,,approx,52.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4289,Clive Lewis,4500,4288,for recording six episodes of a podcast.,True,Monetary,2024-03-18,2023-10-27,2023-11-14,Aug04_24,"Payment received on 27 October 2023 - £1,000.00",,,,,False,,1000.00
3779,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3779,Michael Shanks,4998,3778,final payment for work as a teacher at Park Mains High School.,True,Monetary,2024-03-18,2023-10-26,2023-11-02,Aug04_24,Payment received on 26 October 2023 - £496.43,,,,,False,,496.43
4111,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4111,Sammy Wilson,1593,4106,,True,Monetary,2024-03-18,2022-06-24,2023-09-19,Aug04_24,Payment received on 24 June 2022 - £100.00,,,,,False,,100.00
4326,Employment and earnings - Ad hoc payments,,,,,14.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4326,Esther McVey,4084,4321,for presenting four episodes of a current affairs programme.,True,Monetary,2024-03-18,2023-07-27,2023-08-03,Aug04_24,"Payment received on 27 July 2023 - £3,166.66",,,,,False,,3166.66
3879,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/3879,Chris Bryant,1446,3871,for the rights to make a television series based on my book.,True,Monetary,2024-03-18,2024-03-01,2024-03-04,Aug04_24,"Payment received on 01 March 2024 - £10,000.00",,Mother Pictures Ltd,"Biscuit Building, 10 Redchurch Street, London E2 7DD",,False,,10000.00
4336,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4336,Sir Andrew Mitchell,1211,4335,interim sales payment,True,Monetary,2024-03-18,2023-10-03,2023-10-16,Aug04_24,"Payment received on 03 October 2023 - £1,368.17",,Biteback Publishing,"21 Marina Court, Castle Street, Hull HU1 1TJ",,False,,1368.17
4374,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4374,Jess Phillips,4370,4367,for an appearance on the weekly New Paper Review slot in November 2023.,True,Monetary,2024-03-18,2023-11-23,2023-12-08,Aug04_24,Payment received on 23 November 2023 - £300.00,,,,,False,,300.00
5127,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5127,Keir Mather,4993,4239,as payment in lieu of notice.,True,Monetary,2024-03-18,2023-08-25,2023-08-30,Aug04_24,"Payment received on 25 August 2023 - £1,811.76",,,,,False,,1811.76
5021,Employment and earnings - Ad hoc payments,,,,No additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5021,Pete Wishart,1440,5020,,True,Monetary,2024-03-18,2023-10-28,2023-11-01,Aug04_24,Payment received on 28 October 2023 - £758.00,,,,,False,,758.00
3823,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3823,Dame Karen Bradley,4110,3818,for a meeting.,False,Monetary,2024-03-18,2023-12-13,2023-12-13,Aug04_24,Payment expected for services on 13 December 2023 - £150.00,,,,,False,,150.00
4134,Employment and earnings - Ad hoc payments,,,,,4.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4134,Dawn Butler,1489,4133,for an appearance on the Black Women Rising podcast.,True,Monetary,2024-03-18,2024-01-11,2024-01-29,Aug04_24,"Payment received on 11 January 2024 - £1,000.00",,Leanne Pero Foundation,"Unit 419, Peckham Levels, Peckham Town Centre Car Park, Peckham, London SE15 4ST",,False,,1000.00
3805,Employment and earnings - Ad hoc payments,,,,,0.25,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3805,Sir Alec Shelbrooke,3997,3799,for an interview on the First Edition show on Talk TV on 19 October 2023.,True,Monetary,2024-03-18,2023-11-23,2023-11-22,Aug04_24,Payment received on 23 November 2023 - £50.00,,,,,False,,50.00
4100,Employment and earnings - Ad hoc payments,,Paid direct to the recipient by the payer,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4100,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-12-04,2023-09-19,Aug04_24,Payment received on 04 December 2022 - £75.00,,,,,False,,75.00
4319,Employment and earnings - Ad hoc payments,,,,,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4319,Esther McVey,4084,4308,for five columns in the Daily Express.,True,Monetary,2024-03-18,2023-11-02,2023-11-09,Aug04_24,"Payment received on 02 November 2023 - £1,968.00",,,,,False,,1968.00
4317,Employment and earnings - Ad hoc payments,,,,,2.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4317,Esther McVey,4084,4308,for a column in the Daily Express.,True,Monetary,2024-03-18,2023-09-19,2023-10-10,Aug04_24,Payment received on 19 September 2023 - £500.00,,,,,False,,500.00
4347,Employment and earnings - Ad hoc payments,,,,,28.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4347,Dr Andrew Murrison,1466,4341,,True,Monetary,2024-03-18,2023-12-31,2024-01-04,Aug04_24,Payment received on 31 December 2023 - £966.97,,,,,False,,966.97
4345,Employment and earnings - Ad hoc payments,,,,,26.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4345,Dr Andrew Murrison,1466,4341,,True,Monetary,2024-03-18,2023-08-31,2023-09-04,Aug04_24,"Payment received on 31 August 2023 - £1,287.54",,,,,False,,1287.54
3886,Employment and earnings - Ad hoc payments,,,,,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/3886,Chris Bryant,1446,3885,for presenting a show on LBC.,True,Monetary,2024-03-18,2023-09-22,2023-09-22,Aug04_24,"Payment received on 22 September 2023 - £1,000.00",,,,,False,,1000.00
4179,Employment and earnings - Ad hoc payments,,,,approx,30.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4179,Sir Geoffrey Cox,1508,4172,(no VAT) for legal services provided between 1 February and 31 July 2023,True,Monetary,2024-03-18,2024-01-31,2024-02-16,Aug04_24,"Payment received on 31 January 2024 - £33,000.00",,,,,False,,33000.00
4360,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4360,Jesse Norman,3991,4353,for book royalties.,True,Monetary,2024-03-18,2023-10-12,2023-10-16,Aug04_24,Payment received on 12 October 2023 - £105.71,,Everyman’s Library,"Northburgh House, 10 Northburgh St, London EC1V 0AT",,False,,105.71
4362,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/4362,Jesse Norman,3991,4353,for book royalties.,True,Monetary,2024-03-18,2023-10-12,2023-10-16,Aug04_24,Payment received on 12 October 2023 - £151.10,,HarperCollins Publishers Ltd,"Westerhill Road, Bishopsbriggs, Glasgow G64 2QT",,False,,151.10
5351,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5351,Keir Mather,4993,4239,as my final monthly wage payment.,True,Monetary,2024-03-18,2023-07-28,2023-08-11,Aug04_24,"Payment received on 28 July 2023 - £2,433.44",,,,,False,,2433.44
4332,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4332,Esther McVey,4084,4331,,True,Monetary,2024-03-18,2023-07-27,2023-08-03,Aug04_24,"Payment received on 27 July 2023 - £4,000.00",,,,,False,,4000.00
5405,Employment and earnings - Ad hoc payments,,,,,12.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/5405,Mark Pritchard,1576,4965,for providing marketing advice between 1 January 2024 and 31 January 2024.,True,Monetary,2024-03-18,2024-02-16,2024-03-08,Aug04_24,"Payment received on 16 February 2024 - £4,000.00",,,,,False,,4000.00
3870,Employment and earnings - Ad hoc payments,,,,,6.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/3870,Suella Braverman,4475,3869,"comprised of a payment of £19,920.60 and accommodation for my husband and I valued at £600.",True,Monetary,2024-03-18,2024-02-23,2024-03-04,Aug04_24,"Payment received on 23 February 2024 - £20,520.60",,Ananda Bazar Patrika (ABP)  Network,"Ananda Bazar Patrika (ABP) Network, FC -12, Film City, Sector 16A, Noida, Uttar Pradesh - 201301, India",,False,,20520.60
4521,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4521,Dr Andrew Murrison,1466,4341,,True,Monetary,2024-03-18,2024-02-29,2024-03-11,Aug04_24,Payment received on 29 February 2024 - £146.76,,,,,False,,146.76
4088,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4088,Sammy Wilson,1593,4087,,True,Monetary,2024-03-18,2022-04-04,2023-09-19,Aug04_24,Payment received on 04 April 2022 - £75.00,,,,,False,,75.00
4108,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4108,Sammy Wilson,1593,4106,,True,Monetary,2024-03-18,2022-03-10,2023-09-19,Aug04_24,Payment received on 10 March 2022 - £100.00,,,,,False,,100.00
4114,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,0.25,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4114,Sammy Wilson,1593,4106,,True,Monetary,2024-03-18,2022-10-13,2023-09-19,Aug04_24,Payment received on 13 October 2022 - £80.00,,,,,False,,80.00
4327,Employment and earnings - Ad hoc payments,,,,,30.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4327,Esther McVey,4084,4321,for presenting eight episodes of a current affairs programme.,True,Monetary,2024-03-18,2023-08-31,2023-09-19,Aug04_24,"Payment received on 31 August 2023 - £8,014.51",,,,,False,,8014.51
4380,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4380,Lucy Powell,4263,4379,for an appearance on an episode of Christmas University Challenge filmed on 18 November 2023.,False,Monetary,2024-03-18,2023-11-18,2023-11-20,Aug04_24,Payment expected for services on 18 November 2023 - £600.00,,,,,False,,600.00
4528,Employment and earnings - Ad hoc payments,,,,approx,1.50,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4528,Sir Geoffrey Cox,1508,4172,(no VAT) legal services provided between 5 January 2024 and 15 February 2024,True,Monetary,2024-03-18,2024-02-15,2024-03-11,Aug04_24,"Payment received on 15 February 2024 - £1,500.00",,,,,False,,1500.00
4401,Employment and earnings - Ad hoc payments,,,,,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4401,Angela Rayner,4356,4400,for hosting an LBC Show on 24 October 2023.,False,Monetary,2024-03-18,2023-10-24,2023-12-13,Aug04_24,"Payment expected for services on 24 October 2023 - £1,000.00",,,,,False,,1000.00
4373,Employment and earnings - Ad hoc payments,,,,,2.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/4373,Jess Phillips,4370,4367,for two appearances on the weekly News Paper review slot in October 2023.,True,Monetary,2024-03-18,2023-10-26,2023-11-21,Aug04_24,Payment received on 26 October 2023 - £600.00,,,,,False,,600.00
4517,Employment and earnings - Ad hoc payments,Fee allocated to my staffing budget.,Donated by the Member to the recipient,Other,,8.00,False,True,,https://interests-api.parliament.uk/api/v1/Interests/4517,Ms Stella Creasy,4088,4515,for two articles.,True,Monetary,2024-03-18,2024-02-29,2024-03-05,Aug04_24,Payment received on 29 February 2024 - £409.20,,,,,False,,409.20
