id,parent_interest_id,member,party,mnis_id,twfy_id,category,category_code,summary
13991,,Clive Lewis,labour,4500,25356,Miscellaneous,8,"Executive Committee Member, British Group Inter-Parliamentary Union"
13992,,Kate Osamor,labourco-operative,4515,25365,Miscellaneous,8,A Member of the British Group Interparliamentary Union Executive Committee. This is an unpaid role.
13995,,Saqib Bhatti,conservative,4818,25847,Donations and other support (including loans) for activities as an MP,2,"P Investments Limited - £20,000.00"
13996,,Rachel Taylor,labour,5065,26478,Miscellaneous,8,"North Warwickshire Borough Councillor, (unpaid since 5 July 2024 and previously registered under Category 1)"
13997,,Alex Sobel,labourco-operative,4658,25680,Miscellaneous,8,Member of Executive Committee of the British Group of the Inter Parliamentary Union
13998,,Steve Barclay,conservative,4095,24916,Donations and other support (including loans) for activities as an MP,2,"Mr Ian Crewe - £3,000.00"
13999,,Alex Norris,labourco-operative,4641,25687,"Gifts, benefits and hospitality from UK sources",3,Nottingham Forest Football Club - £250.00
14000,,Alex Norris,labourco-operative,4641,25687,"Gifts, benefits and hospitality from UK sources",3,Nottingham Forest Football Club - £250.00
14001,,Chris Curtis,labour,5118,26396,Visits outside the UK,4,International visit to France between 19 November 2025 and 22 November 2025
14003,,Sir Jeremy Hunt,conservative,1572,11859,Visits outside the UK,4,International visit to Gibraltar between 15 November 2025 and 16 November 2025
14004,,Blake Stephenson,conservative,5100,26355,Visits outside the UK,4,International visit to Brazil between 11 November 2025 and 18 November 2025
14006,,Laura Trott,conservative,4780,25851,Employment and earnings,1,Speaking Engagement - Coex Partners
14007,14006,Laura Trott,conservative,4780,25851,Employment and earnings - Ad hoc payments,1.1,"Payment received on 06 November 2025 - £6,000.00"
14008,,Laura Trott,conservative,4780,25851,Donations and other support (including loans) for activities as an MP,2,"Lord Agnew - £10,000.00"
14009,,Laura Trott,conservative,4780,25851,"Gifts, benefits and hospitality from UK sources",3,National Theatre - £138.00
14011,,Sir John Whittingdale,conservative,39,10632,Miscellaneous,8,A Member of the Executive Committee of the British Group of the Inter Parliamentary Union. This is an unpaid position.
14012,,Sir John Whittingdale,conservative,39,10632,Miscellaneous,8,Member of the Board of the Conservative Party. This is an unpaid position.
14013,,Sarah Bool,conservative,5355,26635,"Gifts, benefits and hospitality from UK sources",3,Armed Forces Parliamentary Trust - £65.62
14014,,Michael Payne,labour,5146,26408,Visits outside the UK,4,International visit to Poland between 02 November 2025 and 04 November 2025
14015,,Tim Roca,labour,5287,26549,Visits outside the UK,4,International visit to Poland between 02 November 2025 and 04 November 2025
14016,,Anneliese Dodds,labourco-operative,4657,25618,Visits outside the UK,4,International visit to Brazil between 11 November 2025 and 17 November 2025
14017,,Saqib Bhatti,conservative,4818,25847,"Gifts, benefits and hospitality from UK sources",3,Jaguar Land Rover Limited - £355.00
14018,,Mr Andrew Snowden,conservative,5072,26347,Donations and other support (including loans) for activities as an MP,2,"Colin Shenton - £1,500.00"
14019,,Mr Andrew Snowden,conservative,5072,26347,Donations and other support (including loans) for activities as an MP,2,"Colin Shenton - £1,500.00"
14020,,Adam Jogee,labour,5168,26541,Visits outside the UK,4,International visit to Switzerland between 05 November 2025 and 08 November 2025
14023,,Lee Anderson,reform,4743,25894,Miscellaneous,8,Member of the Kirkby Town Board for Ashfield. This is an unpaid role.
14024,,Sarah Bool,conservative,5355,26635,"Gifts, benefits and hospitality from UK sources",3,Armed Forces Parliamentary Scheme - £170.60
14026,,Sarah Bool,conservative,5355,26635,"Gifts, benefits and hospitality from UK sources",3,Armed Forces Parliamentary Trust - £76.00
14027,,Sarah Bool,conservative,5355,26635,"Gifts, benefits and hospitality from UK sources",3,Armed Forces Parliamentary Trust - £123.20
14029,,Sarah Bool,conservative,5355,26635,Visits outside the UK,4,International visit to Malta between 14 November 2025 and 16 November 2025
14030,,Barry Gardiner,labour,146,10220,Employment and earnings,1,speaking and media appearances - MATV Channel
14031,14030,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 20 November 2025 - £3,000.00"
14033,,Lee Anderson,reform,4743,25894,"Gifts, benefits and hospitality from UK sources",3,Nottingham Forest Football Club Limited - £750.00
14034,,John Finucane,sinn-fein,4823,25821,Visits outside the UK,4,International visit to Spain between 06 November 2025 and 07 November 2025
14035,,Alex Brewer,liberal-democrat,5263,26366,Donations and other support (including loans) for activities as an MP,2,"Lucy Greenwood - £2,000.00"
14036,,Alex Brewer,liberal-democrat,5263,26366,Donations and other support (including loans) for activities as an MP,2,"Alan Montgomery - £2,500.00"
14037,,Mark Ferguson,labour,5031,26310,Donations and other support (including loans) for activities as an MP,2,"Lord (David) Sainsbury - £20,000.00"
14038,,Clive Lewis,labour,4500,25356,Miscellaneous,8,Staff support provided by Trumble Films Ltd. This was previously registered under Category 2(b) but the final value was below the threshold for that category.
14039,,David Reed,conservative,5347,26628,Visits outside the UK,4,International visit to Taiwan between 03 November 2025 and 08 November 2025
14040,,Dr Simon Opher,labour,5030,26313,Miscellaneous,8,Vice President of Cotswold Canal Trust. This is an unpaid role.
14041,,Rupert Lowe,independent,5158,26361,Miscellaneous,8,Chairman of Great Yarmouth First. This is an unpaid role.
14042,,Andrew George,liberal-democrat,227,10222,Miscellaneous,8,Volunteer Board member of the Cornwall Community Land Trust (CCLT). This is an unpaid role. (My role as Chief Executive of CCLT ended on 1 September 2024 and was previously registered under Category 1).
14043,,Chris Webb,labour,5025,26305,Gifts and benefits from sources outside the UK,5,"Riyadh Season - £1,000.00"
14044,,George Freeman,conservative,4020,24817,Visits outside the UK,4,International visit to United Arab Emirates between 05 November 2025 and 12 November 2025
14047,,Pippa Heylings,liberal-democrat,5078,26421,Visits outside the UK,4,International visit to Brazil between 11 November 2025 and 19 November 2025
14048,,Tom Tugendhat,conservative,4462,25374,Visits outside the UK,4,International visit to Austria between 06 November 2025 and 07 November 2025
14049,,Dawn Butler,labour,1489,11447,Employment and earnings,1,"Speaking engagement - Gibson, Dunn & Crutcher LLP"
14050,14049,Dawn Butler,labour,1489,11447,Employment and earnings - Ad hoc payments,1.1,"Payment received on 10 November 2025 - £2,500.00"
14052,,Anna Sabine,liberal-democrat,5286,26497,"Gifts, benefits and hospitality from UK sources",3,The FA Group - £358.00
14057,,Brian Mathew,liberal-democrat,5214,26509,Miscellaneous,8,Unitary Councillor on Wiltshire Council (unpaid since 1 May 2025 and previously registered under Category 1).
14058,,Mrs Kemi Badenoch,conservative,4597,25693,"Gifts, benefits and hospitality from UK sources",3,"Global Media & Entertainment Ltd - £1,250.00"
14059,,Sarah Sackman,labour,5204,26438,"Gifts, benefits and hospitality from UK sources",3,"Miriam Grabiner - £1,300.00"
14060,,Sarah Sackman,labour,5204,26438,Donations and other support (including loans) for activities as an MP,2,"Strathgrove Ltd - £2,500.00"
14061,,Sarah Sackman,labour,5204,26438,Donations and other support (including loans) for activities as an MP,2,"Richard Greer - £1,000.00"
14062,,Amanda Martin,labour,5294,26430,"Gifts, benefits and hospitality from UK sources",3,Portsmouth Community Football Club - £375.00
14063,,John Lamont,conservative,4608,14026,Donations and other support (including loans) for activities as an MP,2,"John James - £2,500.00"
14065,,Victoria Atkins,conservative,4399,25424,"Gifts, benefits and hospitality from UK sources",3,Agricultural Engineers Association - £540.00
14067,,Amanda Hack,labour,5149,26449,Visits outside the UK,4,International visit to Belgium between 26 October 2025 and 27 October 2025
14068,,James Naish,labour,5047,26329,"Gifts, benefits and hospitality from UK sources",3,Nottingham Forest Football Club Limited - £640.00
14069,,Steve Yemm,labour,5194,26469,Donations and other support (including loans) for activities as an MP,2,"Royal Society of Chemistry - £3,732.00"
14071,,Sarah Sackman,labour,5204,26438,Donations and other support (including loans) for activities as an MP,2,"Sir Trevor Chinn - £1,250.00"
14072,,James Murray,labourco-operative,4797,25801,"Gifts, benefits and hospitality from UK sources",3,Mentorn Media - £295.00
14073,,Joe Powell,labour,5229,26477,Donations and other support (including loans) for activities as an MP,2,"David Sainsbury - £26,827.06"
14074,,Mr Paul Kohler,liberal-democrat,5321,26570,Visits outside the UK,4,International visit to Poland between 03 November 2025 and 05 November 2025
14076,,Uma Kumaran,labour,5278,26542,Visits outside the UK,4,International visit to Brazil between 10 November 2025 and 17 November 2025
14077,,Amanda Hack,labour,5149,26449,"Gifts, benefits and hospitality from UK sources",3,Ceramics UK - £438.00
14078,,Clive Lewis,labour,4500,25356,"Gifts, benefits and hospitality from UK sources",3,Compass - Together for a Good Society Ltd - £254.00
14079,,Mike Martin,liberal-democrat,5219,26398,Employment and earnings,1,Book Royalties - Hurst and Co
14081,14079,Mike Martin,liberal-democrat,5219,26398,Employment and earnings - Ad hoc payments,1.1,"Payment received on 02 December 2025 - £2,386.45"
14083,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Simon Curtis - £1,000.00"
14084,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Dominic Mathon - £2,000.00"
14085,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Carl Michel - £2,000.00"
14086,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Stephen Gosling - £2,000.00"
14087,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Susan Barone - £5,000.00"
14088,,Dr Jeevun Sandher,labour,5259,26521,Shareholdings,7,Shares in Turgelstar Enterprises Limited
14089,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Andy Byrne - £5,000.00"
14090,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Leslie Hurst - £1,500.00"
14091,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Leslie Hurst - £1,000.00"
14092,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Phillip Kerle - £1,000.00"
14093,,Nigel Farage,reform,5091,26352,Gifts and benefits from sources outside the UK,5,"Helping a Hero - £5,000.00"
14094,,Martin Rhodes,labour,5251,26575,Miscellaneous,8,"Vice President of the Association for Decentralised Energy
This is an honorary, unpaid position with no decision-making role in the organisation."
14096,,Sarah Coombes,labour,5088,26452,Visits outside the UK,4,International visit to Brazil between 09 November 2025 and 17 November 2025
14097,,David Pinto-Duschinsky,labour,5360,26632,Donations and other support (including loans) for activities as an MP,2,"Sir Trevor Chinn - £1,250.00"
14098,,Sojan Joseph,labour,5247,26578,Miscellaneous,8,Appointed as honorary vice chair of the Catholic Union of Great Britain.  This is an unpaid role.
14099,,Robbie Moore,conservative,4861,25922,Donations and other support (including loans) for activities as an MP,2,"John James - £2,500.00"
14104,,Stephen Morgan,labour,4653,25658,Donations and other support (including loans) for activities as an MP,2,"Mr Abdul Sattar Shere-Mohammod (known as Shere M Sattar) - £5,000.00"
14105,,Stephen Morgan,labour,4653,25658,Donations and other support (including loans) for activities as an MP,2,"Mr Adbul Sattar Shere-Mohammod (known as Shere M Sattar) - £5,000.00"
14106,,Stephen Morgan,labour,4653,25658,Donations and other support (including loans) for activities as an MP,2,"Mr Abdul Sattar Shere-Mohammod (known as Shere M Sattar) - £5,000.00"
14107,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Jonathon Goodfellow - £1,500.00"
14109,,Andrew Griffith,conservative,4874,25927,Donations and other support (including loans) for activities as an MP,2,"Richardson Enterprises Ltd - £5,000.00"
14110,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"Jonathon Goodfellow - £1,000.00"
14111,,Steve Yemm,labour,5194,26469,Miscellaneous,8,"IChemE hosted a science engagement session as part of Chemistry Week in Parliament, attended by young constituents from a school in my constituency, and funded the cost of their train/tube travel to and from Mansfield (the value of the travel costs are below the threshold for registration under Category 2.)"
14112,,Nick Timothy,conservative,5062,26335,Donations and other support (including loans) for activities as an MP,2,"Tattersalls Ltd - £10,000.00"
14119,,Neil Coyle,labour,4368,25326,"Gifts, benefits and hospitality from UK sources",3,"Bread Ahead - £1,930.00"
14120,,Alison Bennett,liberal-democrat,5283,26498,Miscellaneous,8,"Member of Mid Sussex District Council, (unpaid since 30 September 2024 and previously registered under Category 1)."
14123,,Angela Rayner,labour,4356,25429,Donations and other support (including loans) for activities as an MP,2,"Martin Littler - £5,000.00"
14124,,Navendu Mishra,labour,4811,25836,Donations and other support (including loans) for activities as an MP,2,"The Fire Brigades Union (FBU) - £1,918.21"
14125,,James Naish,labour,5047,26329,Donations and other support (including loans) for activities as an MP,2,"The Fusion Cluster - £1,678.00"
14127,,Carla Denyer,green,5102,26379,"Gifts, benefits and hospitality from UK sources",3,ITV STUDIOS LIMITED - £855.40
14129,,Alicia Kearns,conservative,4805,25906,Visits outside the UK,4,International visit to Qatar between 04 December 2025 and 08 December 2025
14130,,Alicia Kearns,conservative,4805,25906,Visits outside the UK,4,International visit to Finland between 25 November 2025 and 28 November 2025
14131,,Simon Lightwood,labourco-operative,4943,26085,Donations and other support (including loans) for activities as an MP,2,"UNISON - £2,000.00"
14137,,Fred Thomas,labour,5174,26441,Visits outside the UK,4,International visit to Finland between 26 November 2025 and 29 November 2025
14139,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,"John Harley - £2,000.00"
14140,,Nick Timothy,conservative,5062,26335,Donations and other support (including loans) for activities as an MP,2,"Hilton Nathanson - £5,000.00"
14142,,Ayoub Khan,independent,5357,26631,"Gifts, benefits and hospitality from UK sources",3,Your Party UK Ltd - £324.80
14143,,Ayoub Khan,independent,5357,26631,Shareholdings,7,Shares in AK International Enterprises Ltd
14144,,Tessa Munt,liberal-democrat,4089,24942,Miscellaneous,8,"Director of WhistleblowersUK, a not for profit organisation"
14145,,Tessa Munt,liberal-democrat,4089,24942,Miscellaneous,8,"Vice Chair of WhistleblowersUK, a not for profit organisation.  This is an unpaid role."
14146,,Tessa Munt,liberal-democrat,4089,24942,Miscellaneous,8,"Director, Inaura School"
14147,,Neil Coyle,labour,4368,25326,Donations and other support (including loans) for activities as an MP,2,"Southwark Cathedral - £6,660.00"
14148,,Sir Andrew Mitchell,conservative,1211,11115,Donations and other support (including loans) for activities as an MP,2,"Aid Alliance - £1,600.00"
14149,,James MacCleary,liberal-democrat,5265,26581,Visits outside the UK,4,International visit to Italy between 24 October 2025 and 26 October 2025
14150,,Graeme Downie,labour,5275,26503,Visits outside the UK,4,International visit to United States between 30 November 2025 and 05 December 2025
14151,,Catherine McKinnell,labour,4125,24818,Visits outside the UK,4,International visit to United States between 30 November 2025 and 05 December 2025
14152,,Max Wilkinson,liberal-democrat,5055,26344,"Gifts, benefits and hospitality from UK sources",3,"Gleeds UK Ltd - £1,000.00"
14153,,Dan Jarvis,labour,4243,25067,Donations and other support (including loans) for activities as an MP,2,"OPD Group Ltd - £15,000.00"
14154,,Ben Obese-Jecty,conservative,5089,26354,Visits outside the UK,4,International visit to United States between 30 November 2025 and 05 December 2025
14156,,Alex Ballinger,labour,5238,26580,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14158,,Gordon McKee,labour,5189,26462,Donations and other support (including loans) for activities as an MP,2,"George James McGowan - £3,000.00"
14159,,David Reed,conservative,5347,26628,Visits outside the UK,4,International visit to United States between 30 November 2025 and 05 December 2025
14160,,Dr Beccy Cooper,labour,5307,26515,Donations and other support (including loans) for activities as an MP,2,"The British Society for Antimicrobial Chemotherapy - £10,158.72"
14163,,David Reed,conservative,5347,26628,"Gifts, benefits and hospitality from UK sources",3,Armed Forces APPG - £60.00
14164,,Sarah Champion,labour,4267,25168,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14165,,Katie White,labour,5260,26520,"Gifts, benefits and hospitality from UK sources",3,"Wellcome Trust - £1,500.00"
14170,,Olivia Blake,labour,4864,25908,"Gifts, benefits and hospitality from UK sources",3,Myleene Klass - £450.00
14171,,Katie White,labour,5260,26520,"Gifts, benefits and hospitality from UK sources",3,"The Conduit Club - £1,750.00"
14172,,Afzal Khan,labour,4671,25662,Visits outside the UK,4,International visit to Turkey between 15 December 2025 and 19 December 2025
14173,,Sir John Whittingdale,conservative,39,10632,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14174,,Mike Reader,labour,5316,26630,"Gifts, benefits and hospitality from UK sources",3,Mace Consult Limited - £45.36
14175,,Dr Rosena Allin-Khan,labour,4573,25579,"Gifts, benefits and hospitality from UK sources",3,"Global Media and Entertainment - £1,000.00"
14176,,Rosie Wrighting,labour,5331,26615,Visits outside the UK,4,International visit to Brazil between 12 November 2025 and 15 November 2025
14177,,Rosie Wrighting,labour,5331,26615,"Gifts, benefits and hospitality from UK sources",3,"British Fashion Council LTD - £2,200.00"
14179,,Rushanara Ali,labour,4138,24958,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14180,,Alan Gemmell,labour,5185,26476,"Gifts, benefits and hospitality from UK sources",3,Global Media & Entertainment Limited - £500.00
14181,,Sir Mel Stride,conservative,3935,24914,"Gifts, benefits and hospitality from UK sources",3,"Kensington, Bayswater, Chelsea & Fulham Conservatives - £340.00"
14182,,Priti Patel,conservative,4066,24778,Visits outside the UK,4,International visit to Israel between 21 November 2025 and 25 November 2025
14184,,Dr Rupa Huq,labour,4511,25284,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 09 December 2025
14185,,Olivia Bailey,labour,5337,26609,Donations and other support (including loans) for activities as an MP,2,"Unison South East - £1,900.00"
14186,,Olivia Bailey,labour,5337,26609,Family members engaged in third-party lobbying,10,Fionnuala McGoldrick employed as Lobbyist
14190,,Jess Brown-Fuller,liberal-democrat,5335,26372,Donations and other support (including loans) for activities as an MP,2,"Ramesh Dewan - £2,182.50"
14191,,Anna Gelderd,labour,5353,26618,Visits outside the UK,4,International visit to Brazil between 02 November 2025 and 07 November 2025
14192,,Kevin Hollinrake,conservative,4474,25415,"Gifts, benefits and hospitality from UK sources",3,"Flamingo Land Ltd - £1,000.00"
14193,,Naz Shah,labour,4409,25385,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 14 December 2025
14194,,Claire Coutinho,conservative,4806,25890,Donations and other support (including loans) for activities as an MP,2,"IPGL Limited - £5,000.00"
14195,,Sir Keir Starmer,labour,4514,25353,"Gifts, benefits and hospitality from UK sources",3,"The Arsenal Football Club Limited - £1,000.00"
14196,,Melanie Ward,labour,5240,26610,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14197,,Florence Eshalomi,labourco-operative,4870,25759,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14199,,George Freeman,conservative,4020,24817,Visits outside the UK,4,International visit to Hong Kong between 05 December 2025 and 12 December 2025
14200,,Zarah Sultana,your-party,4786,25909,Visits outside the UK,4,International visit to South Africa between 10 December 2025 and 15 December 2025
14202,,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings,1,Legal services - Travers Thorp Alberga
14203,14202,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings - Ad hoc payments,1.1,"Payment received on 01 December 2025 - £27,500.00"
14204,,Sir Andrew Mitchell,conservative,1211,11115,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 07 December 2025
14207,,Nigel Farage,reform,5091,26352,Visits outside the UK,4,International visit to United Arab Emirates between 06 December 2025 and 08 December 2025
14208,,Phil Brickell,labour,5128,26368,Miscellaneous,8,Elected member of the Executive of the British Group of the Inter Parliamentary Union. This is an unpaid role.
14210,,Munira Wilson,liberal-democrat,4776,25820,Donations and other support (including loans) for activities as an MP,2,"Robin Brown - £10,000.00"
14211,,Munira Wilson,liberal-democrat,4776,25820,Donations and other support (including loans) for activities as an MP,2,"Lord Tim Clement-Jones - £3,000.00"
14212,,Daisy Cooper,liberal-democrat,4769,25901,Donations and other support (including loans) for activities as an MP,2,"College Street Partners Ltd - £20,000.00"
14213,,Sarah Owen,labour,4777,25823,"Gifts, benefits and hospitality from UK sources",3,easyJet PLC - £495.58
14214,,John Grady,labour,5170,26426,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14215,,Iqbal Mohamed,independent,5268,26620,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 09 December 2025
14216,,George Freeman,conservative,4020,24817,Employment and earnings,1,Speaker at the Oxford Global CEO Programme 2025 (in Hong Kong and Singapore) - Oxford Institute of Digital Health
14217,14216,George Freeman,conservative,4020,24817,Employment and earnings - Ad hoc payments,1.1,"Payment received on 12 December 2025 - £5,000.00"
14218,,Charlie Maynard,liberal-democrat,5325,26544,"Gifts, benefits and hospitality from UK sources",3,Richard McBrien - £366.00
14219,,Charlie Maynard,liberal-democrat,5325,26544,"Gifts, benefits and hospitality from UK sources",3,"Matthew Rice - £2,925.00"
14224,,Jack Rankin,conservative,5340,26622,Donations and other support (including loans) for activities as an MP,2,"Dominic J Brisby - £2,000.00"
14225,,Priti Patel,conservative,4066,24778,"Gifts, benefits and hospitality from UK sources",3,Middle East Association - £360.00
14226,,Priti Patel,conservative,4066,24778,Visits outside the UK,4,International visit to United States between 02 December 2025 and 06 December 2025
14227,,Priti Patel,conservative,4066,24778,"Gifts, benefits and hospitality from UK sources",3,Embassy of Bahrain - £95.00
14231,,Sir Oliver Dowden,conservative,4441,25323,Visits outside the UK,4,International visit to United Arab Emirates between 06 December 2025 and 11 December 2025
14232,,Charlie Maynard,liberal-democrat,5325,26544,Donations and other support (including loans) for activities as an MP,2,"Alasdair Breach - £12,500.00"
14233,,Charlie Maynard,liberal-democrat,5325,26544,Donations and other support (including loans) for activities as an MP,2,"Alasdair Breach - £12,500.00"
14234,,Charlie Maynard,liberal-democrat,5325,26544,Donations and other support (including loans) for activities as an MP,2,"Alasdair Breach - £12,500.00"
14235,,Shockat Adam,independent,5120,26364,"Gifts, benefits and hospitality from UK sources",3,Your Party - £324.80
14236,,Shockat Adam,independent,5120,26364,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14238,,Dan Carden,labour,4651,25642,Visits outside the UK,4,International visit to Qatar between 04 December 2025 and 09 December 2025
14239,,Shaun Davies,labour,5041,26332,Miscellaneous,8,Member of the Pride in Place Neighbourhood Board. This is an unpaid role.
14240,,Marsha De Cordova,labour,4676,25620,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14243,,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings,1,"Legal services - Defence and Home Affairs Division, Prime Minister's Office, Republic of Mauritius"
14244,14243,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings - Ad hoc payments,1.1,"Payment received on 14 December 2025 - £11,050.00"
14457,14243,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings - Ad hoc payments,1.1,"Payment received on 14 January 2026 - £11,050.00"
14245,,Kanishka Narayan,labour,5039,26333,Donations and other support (including loans) for activities as an MP,2,"Mundev Wouhra - £10,000.00"
14248,,David Simmonds,conservative,4872,25892,Donations and other support (including loans) for activities as an MP,2,"The Refugee, Asylum and Migration Policy Project (RAMP) - £3,250.00"
14249,,Keir Mather,labour,4993,26271,Donations and other support (including loans) for activities as an MP,2,"Unison - £2,000.00"
14251,,Helen Whately,conservative,4527,25398,Donations and other support (including loans) for activities as an MP,2,"Richard Oldfield - £7,500.00"
14253,,Olivia Blake,labour,4864,25908,Donations and other support (including loans) for activities as an MP,2,"The Refugee, Asylum and Migration Policy Project (RAMP) - £3,250.00"
14254,,Helen Maguire,liberal-democrat,5336,26627,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14259,,Freddie van Mierlo,liberal-democrat,5296,26540,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14264,,Tonia Antoniazzi,labour,4623,25634,Visits outside the UK,4,International visit to United States between 11 December 2025 and 17 December 2025
14266,,Sir Keir Starmer,labour,4514,25353,"Gifts, benefits and hospitality from UK sources",3,"The Arsenal Football Club Limited - £1,000.00"
14269,,Sir James Cleverly,conservative,4366,25376,Employment and earnings,1,Senior Adviser - BOKA Capital Ltd
14270,14269,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ongoing paid employment,1.2,"Agreement starting 02 January 2026 - £52,000.00"
14271,,Claire Young,liberal-democrat,5140,26458,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14272,,Chris Murray,labour,5245,26611,Donations and other support (including loans) for activities as an MP,2,"Refugee, Asylum and Migration Policy Project (RAMP) - £6,500.00"
14278,,Catherine West,labour,4523,25328,Employment and earnings,1,Speaking engagement - Ravenswood School
14279,14278,Catherine West,labour,4523,25328,Employment and earnings - Ad hoc payments,1.1,"Payment received on 05 January 2026 - £1,489.80"
14280,,Chris Curtis,labour,5118,26396,"Gifts, benefits and hospitality from UK sources",3,Google UK Ltd - £100.00
14281,,Andrew Griffith,conservative,4874,25927,Donations and other support (including loans) for activities as an MP,2,"James Mellon - £5,000.00"
14282,,Andrew Lewin,labour,5061,26376,Donations and other support (including loans) for activities as an MP,2,"Best for Britain Ltd - £35,332.32"
14283,,Andrew Rosindell,reform,1447,11199,Donations and other support (including loans) for activities as an MP,2,"Ebury Court Residential Care - £3,000.00"
14284,,Victoria Collins,liberal-democrat,5201,26539,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14285,,Shaun Davies,labour,5041,26332,Donations and other support (including loans) for activities as an MP,2,"European Innovation Ltd - £1,500.00"
14286,,Shaun Davies,labour,5041,26332,Donations and other support (including loans) for activities as an MP,2,European Innovation Ltd - £950.00
14288,,Wendy Chamberlain,liberal-democrat,4765,25872,Donations and other support (including loans) for activities as an MP,2,"Claire Enders - £15,000.00"
14289,,Joe Robertson,conservative,5255,26504,Donations and other support (including loans) for activities as an MP,2,"East Wight Patrons Club - £1,888.74"
14293,,Dame Chi Onwurah,labour,4124,24807,Visits outside the UK,4,International visit to South Korea between 13 December 2025 and 17 December 2025
14294,,Munira Wilson,liberal-democrat,4776,25820,"Gifts, benefits and hospitality from UK sources",3,Harlequin Football Club Ltd - £996.00
14295,,Brendan O'Hara,scottish-national-party,4371,25370,Visits outside the UK,4,International visit to Thailand between 30 November 2025 and 06 December 2025
14296,,Brendan O'Hara,scottish-national-party,4371,25370,"Gifts, benefits and hospitality from UK sources",3,Wyre Holdings Ltd - £625.00
14298,,Emma Reynolds,labour,4077,24868,"Gifts, benefits and hospitality from UK sources",3,The Ditchley Foundation - £540.00
14300,,Sir Bernard Jenkin,conservative,40,10312,"Gifts, benefits and hospitality from UK sources",3,Richard Matthews - £300.00
14301,,Shaun Davies,labour,5041,26332,Donations and other support (including loans) for activities as an MP,2,"Telford & Wrekin Labour Group of Councillors - £12,000.00"
14302,,Victoria Collins,liberal-democrat,5201,26539,Donations and other support (including loans) for activities as an MP,2,"Allison Wren - £5,000.00"
14304,,Victoria Collins,liberal-democrat,5201,26539,Donations and other support (including loans) for activities as an MP,2,"Bridget Fox - £1,773.60"
14306,,Alison Griffiths,conservative,5203,26536,"Gifts, benefits and hospitality from UK sources",3,"The Financial Times - £2,638.80"
14307,,Mr Paul Kohler,liberal-democrat,5321,26570,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14315,,Clive Lewis,labour,4500,25356,Donations and other support (including loans) for activities as an MP,2,"Good Law Project Ltd - £1,800.00"
14317,,Blake Stephenson,conservative,5100,26355,"Gifts, benefits and hospitality from UK sources",3,British Association for Shooting and Conservation - £440.00
14319,,Helen Maguire,liberal-democrat,5336,26627,Donations and other support (including loans) for activities as an MP,2,"Bridget Kendrick - £5,000.00"
14321,,Dame Chi Onwurah,labour,4124,24807,"Gifts, benefits and hospitality from UK sources",3,Newcastle Eagles Basketball Ltd - £336.00
