id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,visit_locations__country_1,visit_locations__destination_1,purpose,start_date,end_date,appg,donors__name_1,donors__is_private_individual_1,donors__public_address_1,donors__payment_type_1,donors__payment_description_1,donors__value_1,donors__is_sole_beneficiary_1,link,visit_locations__country_2,visit_locations__destination_2,donors__name_2,donors__is_private_individual_2,donors__public_address_2,donors__payment_type_2,donors__payment_description_2,donors__value_2,donors__is_sole_beneficiary_2,donors__name_3,donors__is_private_individual_3,donors__public_address_3,donors__payment_type_3,donors__payment_description_3,donors__value_3,donors__is_sole_beneficiary_3,donors__name_4,donors__is_private_individual_4,donors__public_address_4,donors__payment_type_4,donors__payment_description_4,donors__value_4,donors__is_sole_beneficiary_4,donors__name_5,donors__is_private_individual_5,donors__public_address_5,donors__payment_type_5,donors__payment_description_5,donors__value_5,donors__is_sole_beneficiary_5,visit_locations__country_3,visit_locations__destination_3,category_code
12325,International visit to United Arab Emirates between 23 March 2025 and 27 March 2025,,2025-04-30,2025-04-30,,Visits outside the UK,5115,26362,labour,Jon Pearce,United Arab Emirates,,"Delegation to Israel, the Palestinian Territories and the United Arab Emirates. Meetings with politicians, academics, activists and diplomats.",,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2700,1,https://interests-api.parliament.uk/api/v1/Interests/12325,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,,4
12319,International visit to United States between 06 April 2025 and 08 April 2025,,2025-04-30,2025-04-30,,Visits outside the UK,4573,25579,labour,Dr Rosena Allin-Khan,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",,,,Coalition for Global Prosperity,0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"flights (£1943.27), accommodation (£670.51), transport (£380.89), food/miscellaneous (£185.97)",3180.64,1,https://interests-api.parliament.uk/api/v1/Interests/12319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12313,International visit to Bahrain between 10 April 2025 and 14 April 2025,,2025-04-29,2025-04-30,,Visits outside the UK,4441,25323,conservative,Sir Oliver Dowden,Bahrain,,Attendance and meetings at Bahrain Grand Prix,,,,Pierce Protocols Limited trading as Heni,0,"126-134 Baker Street, London W1U 6UE",In kind,"Estimated costs, return flights (£2,619), accommodation (£2,224),transfers (£168), entry and hospitality at Bahrain
Grand Prix (£2,336), estimated",7347,1,https://interests-api.parliament.uk/api/v1/Interests/12313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12312,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-29,2025-04-29,,Visits outside the UK,5197,26437,conservative,Dr Neil Shastri-Hurst,United States,Washington DC and Missouri,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,Flights (£2694.99); accommodation (£1222.83); transport (£544.68); and food/miscellaneous (£633.80); airport parking (£158.63),5254.93,1,https://interests-api.parliament.uk/api/v1/Interests/12312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12314,International visit to France between 26 March 2025 and 28 March 2025,,2025-04-29,2025-04-29,,Visits outside the UK,1512,11970,conservative,David Mundell,France,Paris,To visit Paris as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development to attend the 2025 Paris Nutrition for Growth Summit.,,,All-Party Parliamentary Group on Nutrition for Development,United Against Malnutrition and Hunger,0,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Travel (£385), accommodation (£530), food and in-country expenses (£200)",1115,1,https://interests-api.parliament.uk/api/v1/Interests/12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12308,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4813,25893,conservative,Mr Richard Holden,Italy,,Meeting with newly re-elected and newly elected members of CDU and CSU from the German Parliament at the Accademia Konrad Adenauer,,,,Konrad-Adenauer-Stiftung,0,"42 Essex Street, London WC2R 3JF",In kind,"Flights (economy): £258, Transfers: £75.67, Accommodation: 306.07, Meals: £86.72",727.26,0,https://interests-api.parliament.uk/api/v1/Interests/12308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12300,International visit to United States between 06 April 2025 and 09 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4818,25847,conservative,Saqib Bhatti,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£3064.80), accommodation (£1034.78), transport (£332.35) and food/miscellaneous (£522.48)",4954.41,1,https://interests-api.parliament.uk/api/v1/Interests/12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12299,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4844,25853,conservative,Matt Vickers,United States,,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights, accommodation, transport and miscellaneous",5096.3,1,https://interests-api.parliament.uk/api/v1/Interests/12299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12298,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,5186,26561,conservative,Bradley Thomas,United States,Washington DC & Missouri,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£2,694.99), Accommodation (£1,222.83), Transport (£544.68), Food/miscellaneous (£633.80), Airport parking (£199.70)",5296,1,https://interests-api.parliament.uk/api/v1/Interests/12298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12292,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-04-27,2025-04-27,,Visits outside the UK,4484,25285,conservative,Alan Mak,Italy,,Conference attendance.,,,,Konrad-Adenauer-Stiftung,0,"42 Essex Street, London WC2R 3JF",In kind,"Flights, accommodation, transfers and catering",1012.71,1,https://interests-api.parliament.uk/api/v1/Interests/12292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12289,International visit to United Arab Emirates between 04 April 2025 and 09 April 2025,,2025-04-25,2025-04-25,,Visits outside the UK,5214,26509,liberal-democrat,Brian Mathew,United Arab Emirates,Abu Dhabi,To give a talk on supply chains in Africa to the AIM Congress,,,,AIM Congress Abu Dhabi,0,"ADNEC, Abu Dhabi, United Arab Emirates",In kind,"Flights, standard class (£1,019.12), dinner (£120.00), four nights accommodation (£912.96), Estimated",2052.08,1,https://interests-api.parliament.uk/api/v1/Interests/12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12259,International visit to Sri Lanka between 27 March 2025 and 31 March 2025,,2025-04-23,2025-04-23,,Visits outside the UK,5347,26628,conservative,David Reed,Sri Lanka,,Workshop for Presiding Officers of the Parliament of Sri Lanka.,,,,Westminster Foundation for Democracy,0,"Clive House, 70 Petty France, London SW1H 9EX",In kind,"Flights (£864.12), accommodation (£415.28) and meals (£60.89)",1340.29,1,https://interests-api.parliament.uk/api/v1/Interests/12259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12270,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-04-23,2025-04-23,,Visits outside the UK,5212,26591,labour,Dr Scott Arthur,Ukraine,,To promote and strengthen relations between the UK and Ukrainian parliaments,,,Ukraine,YES Foundation,0,"Raffingers Llp Unit, 19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",In kind,Attendance at the YES Conference in Kyiv,92.11,1,https://interests-api.parliament.uk/api/v1/Interests/12270,,,Zhytomyr Administration,0,"25 Mala Berdichivska str., Zhytomyr, Ukraine, 10014",In kind,Transport and buffet lunch,25,1,Kyivstar,0,"53 Degtyarivska St, Kiev, Kyiv City, 03113, Ukraine",In kind,Dinner and briefing in Kyiv with delegation,50,1,UK Friends of Ukraine,0,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Bus transport in Kyiv and Lviv,25.86,1,Bulldog Political Consulting,0,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Dinner in Lviv,86.2,1,,,4
12260,International visit to Iraq between 12 April 2025 and 18 April 2025,,2025-04-23,2025-04-23,,Visits outside the UK,4844,25853,conservative,Matt Vickers,Iraq,Erbil,"As a former member of the APPG for Kurdistan, this trip provided a unique opportunity to engage with local communities and officials, providing a comprehensive understanding of the region's culture, history, and politics. It also allowed discussions on how the UK can assist in the development of these regions.",,,,Centre for Turkey Studies (CEFTUS),0,"239-241 Kennington Lane, London SE11 5QU",In kind,Travel and accommodation,2452,1,https://interests-api.parliament.uk/api/v1/Interests/12260,Syria,Rojava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12249,International visit to France between 26 March 2025 and 28 March 2025,,2025-04-21,2025-04-22,,Visits outside the UK,5064,26345,labour,Steve Race,France,Paris,Travelled as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development to attend the 2025 Paris Nutrition for Growth Summit as one of the two official UK Parliamentary delegates.,,,APPG for Nutrition in Development,United Against Malnutrition and Hunger,0,"Alliance to End Malnutrition and Hunger Limited (known as United Against Malnutrition and Hunger), 71-75 Shelton Street, London WC2H 9JQ",In kind,"Total value: £1,025 (plus any additional, individual expenses incurred)
Travel – £300
Accommodation – £530
Food and in-country expenses – £195",1025,1,https://interests-api.parliament.uk/api/v1/Interests/12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12243,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-17,2025-04-17,,Visits outside the UK,4658,25680,labourco-operative,Alex Sobel,Germany,Berlin,Speaker at the World Forum 2025,,,,World Forum,0,"Reinhardtstr. 1, 10117 Berlin, Germany",In kind,Meals,146,1,https://interests-api.parliament.uk/api/v1/Interests/12243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12226,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-14,2025-04-15,,Visits outside the UK,4403,25270,scottish-national-party,Chris Law,Germany,,"Participation as a panellist at The World Forum on the Future of Democracy, AI/Tech, and Humankind in Berlin",,,,The World Forum and Cinema for Peace,0,"Reinhardtstrasse. 1, 10117 Berlin, Germany",In kind,Coverage of accommodation and all other associated costs. Accommodation (€1280/£1076.63) and meals (€270/£227.10) Grand Total: €1550/£1303.73 (Rate 1 GBP = 1.1889 EUR),1303.73,1,https://interests-api.parliament.uk/api/v1/Interests/12226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12184,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-04-04,2025-04-07,,Visits outside the UK,5275,26503,labour,Graeme Downie,Ukraine,"Kyiv, Lviv",Parliamentary delegation to Ukraine,,,,UK Friends of Ukraine,0,"UK Friends of Ukraine 81 High Street, Cosham, Portsmouth, PO6 3BL",In kind,"Transport in Lviv (£8.62), transport in Kyiv (17.24)",25.86,1,https://interests-api.parliament.uk/api/v1/Interests/12184,,,Bulldog Political Consulting,0,"81 High Street, Cosham, Hampshire PO6 3BL",In kind,Dinner in Lviv,86.2,1,Zhytomyr Administration,0,"S.P. Korolova Square, 4/2, Zhytomyr, Zhytomyr Oblast, Ukraine, 10002",In kind,Daytrip to Zhytomyr (approx.),25,1,Kyivstar,0,"Vikentiya Khvoiky St, 15/15",In kind,Dinner in Kyiv (approx.),25,1,YES Foundation,0,"19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",In kind,YES Conference,92.11,1,,,4
12196,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-07,2025-04-07,2025-04-10,Visits outside the UK,152,10180,conservative,Sir Iain Duncan Smith,Germany,Berlin,"To speak at The World Forum on the Future of Democracy, AI/Tech and Humankind",,,,The World Forum,0,"Reinhardtstr. 1, 10117 Berlin, Germany",In kind,"Flights (£302.32), accommodation (£553.20), Gala dinner (£146.97)",1002.49,1,https://interests-api.parliament.uk/api/v1/Interests/12196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12162,International visit to United States between 19 February 2025 and 21 February 2025,,2025-04-04,2025-04-04,,Visits outside the UK,5091,26352,reform,Nigel Farage,United States,,To speak at the conference and cover the event for GB News,,,,CPAC,0,"1199 North Fairfax Street, Suite 500, Alexandria, Virginia 22314",In kind,Accommodation 362 dollars,280.09,1,https://interests-api.parliament.uk/api/v1/Interests/12162,,,GB News,0,"57 North Wharf Road,
W21AF",In kind,Flights (£7924.02),7924.02,1,,,,,,,,,,,,,,,,,,,,,,,,4
12191,International visit to Germany between 25 March 2025 and 27 March 2025,,2025-04-04,2025-04-04,,Visits outside the UK,4503,25377,conservative,Chris Philp,Germany,,"To undertake meetings with senior members of the incoming German Government on issues relating to border security, asylum and immigration.",,,,Konrad-Adenauer-Stiftung Ltd.,0,"42 Essex Street, London WC2R 3JF",In kind,"Flights: (£269), taxis (£121.62), accommodation (£181.51), and food (£92.01)",664.14,1,https://interests-api.parliament.uk/api/v1/Interests/12191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12177,International visit to France on 27 March 2025,,2025-04-03,2025-04-03,,Visits outside the UK,4462,25374,conservative,Tom Tugendhat,France,,To speak at a geopolitical lunch hosted by The Aspen Institute,,,,"The Aspen Institute, France",0,"9 Avenue Franklin D. Roosevelt, Paris 8th",Monetary,"Return train fare of 27 March 2025, received on 2 April 2025",423,1,https://interests-api.parliament.uk/api/v1/Interests/12177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12094,International visit to Isle of Man between 13 March 2025 and 15 March 2025,,2025-03-31,2025-04-01,,Visits outside the UK,1524,11605,labourco-operative,Dame Meg Hillier,Isle of Man,,"To guest speak at the Isle of Man Branch of the Commonwealth Parliamentary Association annual dinner. Meetings with the Speaker, Isle of Man PAC and other Members of the House of Keys.",,,,The Office of the Clerk of Tynwald,0,"Legislative Buildings, Finch Road, Douglas, Isle of Man IM1 3PW",In kind,"Accommodation (£253.30), flights (£374.13), hospitality (£65.55), travel to and from the airport (£48.00)",740.98,1,https://interests-api.parliament.uk/api/v1/Interests/12094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12112,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-03-28,2025-03-31,,Visits outside the UK,5064,26345,labour,Steve Race,Ukraine,Lviv and Kyiv,Cross-party delegation to meet and foster good relations with Ukrainian politicians and organisations. To see firsthand the impact of the Russian full-scale invasion of Ukraine on the Ukrainian people and to attend the YES Conference on the third anniversary of the full-scale Russian invasion.,,,APPG on Ukraine,YES Foundation,0,"Raffingers Llp Unit, 19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",Monetary,Attendance at the YES Conference in Kyiv,92.11,1,https://interests-api.parliament.uk/api/v1/Interests/12112,,,Kyivstar,0,"53 Degtyarivska St, Kiev, Kyiv City, 03113, Ukraine",In kind,Dinner and briefing in Kyiv with delegation,50,1,Zhytomyr Administration,0,"25 Mala Berdichivska str., Zhytomyr, Ukraine, 10014",In kind,Transport and buffet lunch,25,1,UK Friends of Ukraine,0,"81 High Street, Cosham, Portsmouth, PO6 3BL",In kind,Bus transport in Kyiv and Lviv,25.86,1,Bulldog Political Consulting,0,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Dinner in Lviv,86.2,1,,,4
12120,International visit to Ukraine between 18 February 2025 and 28 March 2025,,2025-03-31,2025-03-31,,Visits outside the UK,5354,26532,liberal-democrat,Cameron Thomas,Ukraine,,"Support, aid, and to highlight areas that have been devastated by the war.",,,APPG Ukraine,Friends of Ukraine,0,"81 High Street, Cosham, Portsmouth P06 3BL",In kind,Transportation £17.24,17.24,1,https://interests-api.parliament.uk/api/v1/Interests/12120,,,Zhytomyr Administration,0,"Public service and Government, Bud 1 Kimn, 406, Vul. Lesi Ukrainky.  Zhytomyr",In kind,Day trip £25.00,25,1,Kyivstar,0,"03113, m. Kyiv, vul. Dehtiarivska, 53",In kind,Meal £50.00,50,1,Yes Foundation,0,"01601, Ukraine, Кyiv, Shovkovychna Street, 42-44",In kind,Conference £150,150,1,,,,,,,,,,4
12100,International visit to Mexico between 10 March 2025 and 14 March 2025,,2025-03-27,2025-03-27,,Visits outside the UK,146,10220,labour,Barry Gardiner,Mexico,Mexico,Keynote speech at Mexican Conservation Caucus,,,International Conservation,International Conservation Caucus Foundation,0,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,Flights (£2445.32) and accommodation (£354.87),2800.19,1,https://interests-api.parliament.uk/api/v1/Interests/12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12088,International visit to Montenegro between 21 March 2025 and 23 March 2025,,2025-03-26,2025-03-26,,Visits outside the UK,4434,25324,scottish-national-party,Stephen Gethins,Montenegro,Budva,Attending a conference with John Smith Trust Fellows,,,,John Smith Trust,0,"3rd Floor Suite, 207 Regent Street, London W1B 3HH",In kind,"Flights return to Podgorica (£492.86), accommodation for two nights, (£141.85), transfers (shared),£173.46",808.17,1,https://interests-api.parliament.uk/api/v1/Interests/12088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12065,International visit to United States between 21 February 2025 and 25 February 2025,,2025-03-21,2025-03-24,,Visits outside the UK,5115,26362,labour,Jon Pearce,United States,,Delegation to Washington DC. Meetings with US politicians and civil servants. Attending AIPAC Congressional Summit 2025.,,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2500,1,https://interests-api.parliament.uk/api/v1/Interests/12065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11916,International visit to Falkland Islands between 17 February 2025 and 21 February 2025,,2025-03-24,2025-03-24,,Visits outside the UK,1211,11115,conservative,Sir Andrew Mitchell,Falkland Islands,,Study trip; meeting with Parliamentarians from the Falklands; visit Ascension Island and its facilities.,,,,Falkland Islands Government,0,"Office of the Legislative Assembly Gilbert House, Ross Road, Stanley, Falkland Islands, Stanley FIQQ 1ZZ",In kind,"Flights (£1,572.00), accommodation (£636.00), UK taxis (£288.68), Falkland Islands transport (£218.68) meals and hospitality (£386.66)",3102.02,1,https://interests-api.parliament.uk/api/v1/Interests/11916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12040,International visit to United States between 27 February 2025 and 03 March 2025,,2025-03-20,2025-03-20,,Visits outside the UK,4441,25323,conservative,Sir Oliver Dowden,United States,San Diego,Inaugural home match for San Diego FC,,,,"Mohamed Mansour, Chairman, San Diego FC",1,,In kind,"Return Flights (£9,217.79), accommodation (£1,851.27), transfers (£462.81), match ticket and hospitality (£617.12)",12148.99,1,https://interests-api.parliament.uk/api/v1/Interests/12040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12032,International visit to Taiwan between 14 February 2025 and 22 February 2025,,2025-03-18,2025-03-19,,Visits outside the UK,5347,26628,conservative,David Reed,Taiwan,,"Visit to Taiwan with a delegation from the Taiwan APPG to discuss UK-Taiwan relations, including trade and regional security, and to meet with Taiwanese political and economic leaders.",,,Taiwan APPG,MOFA Taiwan,0,"50 Grosvenor Gardens, London SW1W 0EB",In kind,"Flights (£5325), hotel (£1404), local transportation (£300) and food (£492)",7521,1,https://interests-api.parliament.uk/api/v1/Interests/12032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12052,International visit to Taiwan between 14 February 2025 and 25 February 2025,,2025-03-19,2025-03-19,,Visits outside the UK,5302,26513,labour,Noah Law,Taiwan,,"To facilitate the bilateral relations of the United Kingdom and Taiwan, which includes the promotion of trade, mutual understanding and cultural associations between the two countries.",,,British-Taiwanese All-Party Parliamentary Group,Taiwan’s Ministry of Foreign Affairs,0,"2, Ketagalan Blvd., Zhongzheng Dist., Taipei City 100202, Taiwan (R.O.C.)",In kind,"Flights (£4,771), accommodation (£1,404), meals (£492), public transport (£300)",6967,1,https://interests-api.parliament.uk/api/v1/Interests/12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12037,International visit to Oman between 15 February 2025 and 20 February 2025,,2025-03-19,2025-03-19,,Visits outside the UK,4598,25649,labour,Mohammad Yasin,Oman,Muscat,to foster relations between the legal professions in the UK and the sultanate of Oman.,,,,Omani British Lawyer's Association,0,"Al Bathari Building, Al Jami Al Akbar St, Muscat 111, Oman",Monetary,"Flights (£2,260.19) and hotel accommodation (£1,049.28)",3309.54,0,https://interests-api.parliament.uk/api/v1/Interests/12037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12044,International visit to Oman between 15 February 2025 and 20 February 2025,,2025-03-18,2025-03-19,,Visits outside the UK,4747,25888,labour,Tahir Ali,Oman,,"To meet senior Omani officials, including parliamentarians, attend strategic briefings by the British Ambassador and UK military leaders, visit British Council projects, and engage with Omani ministers and stakeholders across civil society, energy, healthcare, education, and commerce.",,,,Omani British Lawyers’ Association,0,"Al Bathari Building, Al Jami Al AkbarSt, Muscat 111, Oman",In kind,"Flights (£6,269.15), hotel accommodation (£1,049.28)",7318.44,1,https://interests-api.parliament.uk/api/v1/Interests/12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11968,International visit to Zimbabwe between 14 February 2025 and 22 February 2025,,2025-03-18,2025-03-18,,Visits outside the UK,5281,26524,labour,Anna Dixon,Zimbabwe,"Harare, Mutoko",Overseas visit to Zimbabwe to see UK Development programmes ‘in-action’ and meet with development experts and partners.,,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Visa (£43.25), flights and travel (£4208.81), accommodation (£711.67), food and refreshments (£131.90), vaccinations (£189.00), malaria tablets (£52.00)",5466.63,1,https://interests-api.parliament.uk/api/v1/Interests/11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11897,International visit to Egypt between 08 February 2025 and 10 February 2025,,2025-03-16,2025-03-17,,Visits outside the UK,5067,26346,labour,Tony Vaughan,Egypt,Cairo,"to visit the UNHCR refugee facility and staff, and to meet relevant stakeholders",,,,"The Refugee, Asylum and Migration Policy Project (RAMP)",0,"The Courtyard, High Street, Ascot SL5 7HP",In kind,flights and accommodation,1170,0,https://interests-api.parliament.uk/api/v1/Interests/11897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12018,International visit to Taiwan between 14 February 2025 and 22 February 2025,,2025-03-14,2025-03-14,,Visits outside the UK,5192,26507,labourco-operative,Helena Dollimore,Taiwan,,"APPG Taiwan cross-party delegation of UK MPs hosted by Government of Taiwan. Meetings with President, Ministers and others.",,,APPG Taiwan,Government of Taiwan,0,"50 Grosvenor Gardens, London SW1W 0EB",In kind,"Transportation, hotel, and food",7521,1,https://interests-api.parliament.uk/api/v1/Interests/12018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12015,International visit to Spain between 15 February 2025 and 19 February 2025,,2025-03-14,2025-03-14,,Visits outside the UK,1447,11199,reform,Andrew Rosindell,Spain,,To meet with representatives of the Loro Parque Foundation and tour facilitates in relation to animal welfare and conservation efforts.,,,,Loro Parque Foundation,0,"Av. Loro Parque, 38400 Puerto de la Cruz, Santa Cruz de Tenerife, Spain",In kind,"Flights (£1094), accommodation (£1347), meals (£300)",2741,1,https://interests-api.parliament.uk/api/v1/Interests/12015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12005,International visit to Taiwan between 14 February 2025 and 22 February 2025,,2025-03-13,2025-03-13,,Visits outside the UK,4785,25889,conservative,Dr Ben Spencer,Taiwan,,"Strengthening UK - Taiwanese relations and engagement with Taiwanese leadership, including visits and meetings linked to my role as Shadow DSIT Minister of State.",,,British-Taiwanese All-Party Parliamentary Group,Taiwan’s Ministry of Foreign Affairs,0,"2, Ketagalan Blvd, Zhongzheng Dist, Taipei City 100202, Taiwan",In kind,"Flights (£5325), accommodation (£1404), food and hospitality (£605), transport in Taiwan (£300)",7634,1,https://interests-api.parliament.uk/api/v1/Interests/12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12006,International visit to Zimbabwe between 15 February 2025 and 21 February 2025,,2025-03-13,2025-03-13,,Visits outside the UK,5065,26478,labour,Rachel Taylor,Zimbabwe,"Harare, Hatcliff, Mutare and Chinhoyi,","Overseas visit to Zimbabwe to see UK Development Projects ""in action"" and meet with development experts and partners",,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Visa (£43.25), flights and travel (£2182.98), food and refreshments (£131.90), accommodation (£711.67)",3199.8,1,https://interests-api.parliament.uk/api/v1/Interests/12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11995,International visit to Germany between 13 February 2025 and 16 February 2025,,2025-03-11,2025-03-11,,Visits outside the UK,4066,24778,conservative,Priti Patel,Germany,Munich,"Attendance at the Munich Security Conference in capacity as Shadow Secretary of State for Foreign, Commonwealth and Development Affairs, to attend and take part in meetings and discussions. (A CCHQ political adviser accompanied me on this trip.)",,,,Munich Security Conference,0,"Karolinenplatz 3, 80333 München, Germany",In kind,"Complimentary airport transfer service for me and a Conservative Party adviser on Thursday 13 February 2025 (Airport-Hotel) and on Sunday 16 February 2025 (Hotel-Airport), approx",420,0,https://interests-api.parliament.uk/api/v1/Interests/11995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11993,International visit to Zimbabwe between 17 February 2025 and 21 February 2025,,2025-03-11,2025-03-11,,Visits outside the UK,5168,26541,labour,Adam Jogee,Zimbabwe,,"As part of a delegation of MPs (from constituencies across the United Kingdom) to see UK Development programmes ‘in-action’ and meet with development experts, partners and elected representatives.",,,,Coalition for Global Prosperity (CGP),0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Visa (£43.25), flights and travel (£1636.76), accommodation	(£711.67), food and refreshments (£131.90)",2653.58,1,https://interests-api.parliament.uk/api/v1/Interests/11993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11973,International visit to Israel between 17 February 2025 and 21 February 2025,,2025-03-10,2025-03-10,,Visits outside the UK,4813,25893,conservative,Mr Richard Holden,Israel,,Fact finding political delegation to Israel and Occupied Territory,,,,Conservative Friends of Israel Ltd (CFI Ltd),0,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation, security, internal transportation and meals",3200,1,https://interests-api.parliament.uk/api/v1/Interests/11973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11964,International visit to Ukraine between 17 February 2025 and 22 February 2025,,2025-03-10,2025-03-10,,Visits outside the UK,5348,26576,labour,David Taylor,Ukraine,"Lviv,  Kyiv","To meet Ukrainian Ministers, Members of Parliament, educational institutions and business to increase UK-Ukrainian relations and to pay tribute at the Wall of the Fallen on the 3rd Anniversary of the Russian invasion. The visit was organised around the anniversary and the Ukraine-UK 100 year Partnership Agreement.",,,,Fincordtech Management,0,"98 Mykhaila Hrushevskoho Stret, Kyiv 01021 Ukraine",In kind,"Flights (from UK to Poland and Moldova to UK), taxis and trains between countries, accommodation in Kyiv and meals during the visit for me and a member of staff",5680,0,https://interests-api.parliament.uk/api/v1/Interests/11964,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moldova,,4
